id,uniq_id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount
18,01e7c5d49619276749f38f13d63af58d,2023-08-21T00:00:00,2,Ярославль,412,Александра,Алексеева,3,Устройство для нагревания табака Трубка Мира,2,1000
19,fc4c5af36a1ce2e1be8bc406290716cf,2023-08-21T00:00:00,2,Ярославль,9803,Эдуард,Михайлов,8,Лампочка LED,3,900
20,37cbc32b46ecb04d5b434dde23ed416b,2023-08-21T00:00:00,1,Ростов,4905,Сергей,Новиков,6,Яблоко,4,560
21,41ff1aba002f87f38e5402460b96e789,2023-08-21T00:00:00,0,Москва,4718,Екатерина,Павлова,9,Ручка шариковая,5,225
22,f4e9c17acebf7f471884c782a52f46ec,2023-08-21T00:00:00,2,Ярославль,6815,Елизавета,Козлова,3,Устройство для нагревания табака Трубка Мира,1,500
23,54f04fb5ae674bda308171e71796ae0e,2023-08-21T00:00:00,1,Ростов,3818,Светлана,Козлова,6,Яблоко,4,560
24,2f20dda734d98f0006b197dde99c623d,2023-08-21T00:00:00,1,Ростов,9204,Эдуард,Сидоров,10,Томаты,5,250
25,1ae02682dfc6d2420b1fab71e97820fd,2023-08-21T00:00:00,2,Ярославль,6211,Елизавета,Морозова,4,Сахар песок,1,50
26,39484ae8c770c8e04fdff585fde1ab01,2023-08-21T00:00:00,2,Ярославль,6616,Елизавета,Егорова,0,Молоко 1%,1,100
27,fd08b90f842aba3eb6ea8830f4adb0d7,2023-08-21T00:00:00,2,Ярославль,5605,Александр,Васильев,10,Томаты,5,250
28,8ebab8f93694893d623243d1167c18ee,2023-08-21T00:00:00,1,Ростов,4702,Сергей,Соколов,0,Молоко 1%,3,300
29,1af41ffe59ab3393acc0cc9bb12c0301,2023-08-21T00:00:00,0,Москва,6919,Елизавета,Орлова,11,Хлеб ржаной,3,60
30,8ef532e616e8fb0efa04e17b2683ad9f,2023-08-21T00:00:00,2,Ярославль,7412,Анна,Алексеева,9,Ручка шариковая,4,180
31,766a0c359160c894a0c539100252e577,2023-08-21T00:00:00,0,Москва,6102,Алексей,Петров,4,Сахар песок,4,200
32,1f03db62e8e247bd962aaa5906181d7f,2023-08-21T00:00:00,0,Москва,408,Иван,Кузнецов,5,Яблоко молодильное,1,400
33,80e908a7bd6ecb66b854085e66b57d59,2023-08-21T00:00:00,2,Ярославль,6414,Елизавета,Алексеева,7,Средство для мытья посуды,4,800
34,48dda33bb2ed2dcace06c1559d154e94,2023-08-21T00:00:00,0,Москва,4200,Сергей,Сидоров,1,Молоко 3%,1,120
35,0d1a49dc1e8f9928e83409498c6145b4,2023-08-21T00:00:00,2,Ярославль,3101,Олег,Петров,4,Сахар песок,4,200
36,25b911c595fc04b86c844f6ad4298715,2023-08-21T00:00:00,0,Москва,2319,Ольга,Волкова,10,Томаты,3,150
37,8ed6c52fd6d568e5fded3b505dbe4fe6,2023-08-21T00:00:00,2,Ярославль,1804,Евгений,Михайлов,0,Молоко 1%,3,300
38,cf33ad153650a01b85442e9f5a371113,2023-08-21T00:00:00,1,Ростов,417,Александра,Алексеева,3,Устройство для нагревания табака Трубка Мира,4,2000
39,9c5556b60a1d3548cbd598b1baa3dfa0,2023-08-21T00:00:00,2,Ярославль,4911,Екатерина,Орлова,2,Молоко 5%,1,150
40,5ede5f344dcbd91ee13e13b2a79d55a9,2023-08-21T00:00:00,0,Москва,3900,Олег,Новиков,10,Томаты,1,50
41,d0f20634b2cb6c6099998e250d536eb5,2023-08-21T00:00:00,2,Ярославль,4501,Сергей,Попов,1,Молоко 3%,4,480
42,1c165ac5aa98e507ddd269ae557151af,2023-08-21T00:00:00,2,Ярославль,814,Александра,Козлова,3,Устройство для нагревания табака Трубка Мира,3,1500
43,aaa91c28c0ea29e9fc74ab3fb1fd6bcd,2023-08-21T00:00:00,0,Москва,9609,Эдуард,Васильев,6,Яблоко,3,420
44,7d26391bc7bc84bae9a3e6cf83e5d3ec,2023-08-21T00:00:00,0,Москва,6503,Алексей,Попов,3,Устройство для нагревания табака Трубка Мира,5,2500
45,f03766e27a194f9fb2850a20906a97cb,2023-08-21T00:00:00,0,Москва,5307,Александр,Смирнов,9,Ручка шариковая,4,180
46,37b25e0c7b30a1a5d77c6c31b81f06ac,2023-08-21T00:00:00,2,Ярославль,7412,Анна,Алексеева,2,Молоко 5%,4,600
47,1b97f8ac49ebab2523865999e596e68b,2023-08-21T00:00:00,2,Ярославль,4616,Екатерина,Егорова,0,Молоко 1%,1,100
48,3897a30838b011ff1c2a364cf57cecea,2023-08-21T00:00:00,0,Москва,3612,Светлана,Егорова,3,Устройство для нагревания табака Трубка Мира,2,1000
49,688fa0dd89724854ec17396352a039ac,2023-08-21T00:00:00,1,Ростов,7104,Константин,Петров,3,Устройство для нагревания табака Трубка Мира,1,500
50,207ba7d639ebcb00e3d338881db8f71c,2023-08-21T00:00:00,1,Ростов,7313,Анна,Волкова,9,Ручка шариковая,2,90
51,4d22bf54ae8fef99adf3f90223f53d85,2023-08-21T00:00:00,2,Ярославль,8201,Геннадий,Сидоров,1,Молоко 3%,2,240
52,0cd7cc23cecc5f55c0e9319556a8613d,2023-08-21T00:00:00,1,Ростов,7118,Анна,Федорова,10,Томаты,1,50
53,6e1ba364a084b82df73a000de0bde69a,2023-08-21T00:00:00,2,Ярославль,3111,Светлана,Федорова,9,Ручка шариковая,2,90
54,55412e120d65457026b218c1a0271c2e,2023-08-21T00:00:00,1,Ростов,6701,Алексей,Соколов,1,Молоко 3%,1,120
55,77697a36e97dba4af2791a5e815fbc9a,2023-08-21T00:00:00,0,Москва,5319,Оксана,Волкова,3,Устройство для нагревания табака Трубка Мира,4,2000
56,6313639449eba28a09003a9f422d60c4,2023-08-21T00:00:00,1,Ростов,7311,Анна,Волкова,3,Устройство для нагревания табака Трубка Мира,5,2500
57,598673332e947321323b9c5e7e85d53c,2023-08-21T00:00:00,1,Ростов,6007,Алексей,Иванов,3,Устройство для нагревания табака Трубка Мира,1,500
58,4fa0f3c2abcdb94fcee1b9642b64df18,2023-08-21T00:00:00,0,Москва,3115,Светлана,Федорова,5,Яблоко молодильное,1,400
59,4bbc32d8726f53d6a4bb6963e3e21613,2023-08-21T00:00:00,2,Ярославль,1902,Евгений,Новиков,9,Ручка шариковая,2,90
60,23350ac0f7efb4634c18bf2252ae1d01,2023-08-21T00:00:00,1,Ростов,2411,Ольга,Алексеева,0,Молоко 1%,5,500
61,4d4e8c6752cc650d028f0e17eed3ebed,2023-08-21T00:00:00,1,Ростов,2510,Ольга,Лебедева,7,Средство для мытья посуды,2,400
62,f4a353cc4e70d7a57a668b987019af4d,2023-08-21T00:00:00,0,Москва,8719,Снежанна,Павлова,5,Яблоко молодильное,2,800
63,7b4cd0d7ddc9d6e220bf7a6a844ea10a,2023-08-21T00:00:00,2,Ярославль,4502,Сергей,Попов,0,Молоко 1%,1,100
64,651154e96394423c45dec67952488c7e,2023-08-21T00:00:00,0,Москва,5618,Оксана,Егорова,4,Сахар песок,3,150
65,5990d54c6ceda91652c525a0690d1d18,2023-08-21T00:00:00,2,Ярославль,7816,Анна,Козлова,5,Яблоко молодильное,5,2000
66,fd3f741db89d5eb7d0b5727d52c7d6e3,2023-08-21T00:00:00,0,Москва,9405,Эдуард,Кузнецов,4,Сахар песок,4,200
67,c744de0a94d2d0a419bc6feac53b0628,2023-08-21T00:00:00,0,Москва,2703,Петр,Соколов,5,Яблоко молодильное,2,800
68,03945564736e95981f19becc96e53877,2023-08-21T00:00:00,0,Москва,9801,Эдуард,Михайлов,6,Яблоко,1,140
69,33bddd2fcaa4c9b169a8c80932250545,2023-08-21T00:00:00,0,Москва,3508,Олег,Попов,6,Яблоко,3,420
70,435f5887630dbcec970ad8af9d4288fd,2023-08-21T00:00:00,0,Москва,1712,Евгения,Павлова,6,Яблоко,4,560
71,c961fb11d6147b32d52c5ffe0c84a684,2023-08-21T00:00:00,1,Ростов,6508,Алексей,Попов,0,Молоко 1%,5,500
72,b26fc27ea092db4bfb70d13286f94183,2023-08-21T00:00:00,2,Ярославль,6809,Алексей,Михайлов,11,Хлеб ржаной,4,80
73,ee8c280f37fa0f97a895475f7e855031,2023-08-21T00:00:00,0,Москва,1506,Евгений,Попов,11,Хлеб ржаной,2,40
74,94f120a4ceb82ea2f504ce35e743d042,2023-08-21T00:00:00,1,Ростов,2318,Ольга,Волкова,9,Ручка шариковая,4,180
75,c8cbe7019456b198c72283d80398e74f,2023-08-21T00:00:00,2,Ярославль,3213,Светлана,Морозова,0,Молоко 1%,5,500
76,a7b6073886eb676bebdca6757d6f2f19,2023-08-21T00:00:00,2,Ярославль,803,Иван,Михайлов,8,Лампочка LED,1,300
77,c9f89aea3b0cd410e267cb8cd0d9b39a,2023-08-21T00:00:00,2,Ярославль,7306,Константин,Смирнов,5,Яблоко молодильное,3,1200
78,e1ad5dcd35803a087354e2c92ab7f6ee,2023-08-21T00:00:00,2,Ярославль,6602,Алексей,Васильев,5,Яблоко молодильное,4,1600
79,80ba275f23580e18f01f5fbc233455c5,2023-08-21T00:00:00,2,Ярославль,7904,Константин,Новиков,11,Хлеб ржаной,2,40
80,bf286e856d084eae33d4dd57e3895c38,2023-08-21T00:00:00,2,Ярославль,8713,Снежанна,Павлова,7,Средство для мытья посуды,5,1000
81,2c537bb615db3e9423064fd3db4af923,2023-08-21T00:00:00,0,Москва,1114,Евгения,Федорова,1,Молоко 3%,1,120
82,ae27d9c9395c6c59d16aa5a8e4b6d887,2023-08-21T00:00:00,1,Ростов,2708,Петр,Соколов,8,Лампочка LED,4,1200
83,201c338df640c2f1df693e7af9583b93,2023-08-21T00:00:00,2,Ярославль,305,Иван,Смирнов,10,Томаты,5,250
84,431997faf38c0692eed062bd4ff818d4,2023-08-21T00:00:00,1,Ростов,7009,Константин,Иванов,4,Сахар песок,2,100
85,196f2936abe66b4c4dff2d3b2395a9d1,2023-08-21T00:00:00,2,Ярославль,318,Александра,Волкова,10,Томаты,3,150
86,00fb2be098ca4095d5b6a8a74cc59258,2023-08-21T00:00:00,0,Москва,2214,Ольга,Морозова,10,Томаты,2,100
87,97609b1e56a7d7c2d4fe29972ff08a00,2023-08-21T00:00:00,0,Москва,1712,Евгения,Павлова,11,Хлеб ржаной,2,40
88,87d0811cbb1fac0b9f1b326c232d4f28,2023-08-21T00:00:00,0,Москва,1617,Евгения,Егорова,10,Томаты,1,50
89,d1c200695b98695bc3174abdc2b4c135,2023-08-21T00:00:00,0,Москва,2609,Петр,Васильев,8,Лампочка LED,2,600
90,664b16b3ef49dfee53e9cc2579fe912e,2023-08-21T00:00:00,1,Ростов,6805,Алексей,Михайлов,11,Хлеб ржаной,4,80
91,d8e87d7c7df3ef2138ee6c662e69e66c,2023-08-21T00:00:00,2,Ярославль,4311,Екатерина,Волкова,0,Молоко 1%,2,200
92,30d99b0c6170411239ec430d74f310fc,2023-08-21T00:00:00,2,Ярославль,8318,Снежанна,Волкова,11,Хлеб ржаной,4,80
93,352e95b4f300713e627dc50456e7a958,2023-08-21T00:00:00,1,Ростов,1502,Евгений,Попов,9,Ручка шариковая,2,90
94,6ba937ed26859e1c614c7a18270c5fa5,2023-08-21T00:00:00,2,Ярославль,3805,Олег,Михайлов,2,Молоко 5%,4,600
95,0ad1e932cc0156f7afaaaeeb358083cc,2023-08-21T00:00:00,0,Москва,6303,Алексей,Смирнов,7,Средство для мытья посуды,3,600
96,30609869669a76c66c741f480f0d04a8,2023-08-21T00:00:00,0,Москва,4507,Сергей,Попов,11,Хлеб ржаной,5,100
97,55e65d75af8069400673b78d42e5f95f,2023-08-21T00:00:00,2,Ярославль,2816,Ольга,Козлова,9,Ручка шариковая,4,180
98,2bbbaae5cac782d901d7c31e31b6ce4e,2023-08-21T00:00:00,0,Москва,9507,Эдуард,Попов,1,Молоко 3%,5,600
99,ed4c81b932b19f3e233e5d025c665c4e,2023-08-21T00:00:00,2,Ярославль,3509,Олег,Попов,3,Устройство для нагревания табака Трубка Мира,4,2000
100,444a7296f39fe20e5dfcfff91199f502,2023-08-21T00:00:00,1,Ростов,7218,Анна,Морозова,5,Яблоко молодильное,1,400
101,5a194e36b09506f33d5f0644a987af2b,2023-08-21T00:00:00,1,Ростов,9710,Надежда,Павлова,10,Томаты,2,100
102,d895671b96548492b5482a2a204747c4,2023-08-21T00:00:00,0,Москва,8307,Геннадий,Смирнов,6,Яблоко,5,700
103,3ce2aade151bb3febff81e6c2466bb5e,2023-08-21T00:00:00,0,Москва,6413,Елизавета,Алексеева,0,Молоко 1%,4,400
104,7785af977c994341e9ee131abc3351fa,2023-08-21T00:00:00,0,Москва,6616,Елизавета,Егорова,10,Томаты,5,250
105,45fc1876238f783ae604e75e8a8f79bf,2023-08-21T00:00:00,2,Ярославль,1508,Евгений,Попов,2,Молоко 5%,2,300
106,81fd62f6c3b697c6a15784fe2070c896,2023-08-21T00:00:00,2,Ярославль,5010,Оксана,Великая,10,Томаты,3,150
107,2c8e7380edb1c7b1be9866a970b76744,2023-08-21T00:00:00,2,Ярославль,3811,Светлана,Козлова,10,Томаты,4,200
108,982bdbf69621c67c3ccd1137ddf1d6e8,2023-08-21T00:00:00,0,Москва,9001,Эдуард,Иванов,3,Устройство для нагревания табака Трубка Мира,3,1500
109,ce6c8e88423a8267fffdb0b0b52e9d9c,2023-08-21T00:00:00,2,Ярославль,7212,Анна,Морозова,7,Средство для мытья посуды,2,400
110,a9b56625e7544ff37a7e00f8c1eac2df,2023-08-21T00:00:00,1,Ростов,9615,Надежда,Егорова,0,Молоко 1%,5,500
111,2cb733239d9b647e275a1f6cf980ee51,2023-08-21T00:00:00,0,Москва,5414,Оксана,Алексеева,9,Ручка шариковая,3,135
112,e198ca05acf79d7e94f3c64702d3d6b4,2023-08-21T00:00:00,1,Ростов,17,Александра,Великая,11,Хлеб ржаной,1,20
113,719572ad6d707d1b78efca4c2e480536,2023-08-21T00:00:00,0,Москва,7404,Константин,Кузнецов,11,Хлеб ржаной,5,100
114,936f02a0a7bd3f9d451eda2d08f233c4,2023-08-21T00:00:00,0,Москва,4906,Сергей,Новиков,9,Ручка шариковая,4,180
115,86673318437885f6d942d80a6eea3fcb,2023-08-21T00:00:00,2,Ярославль,5602,Александр,Васильев,10,Томаты,4,200
116,7b18d257ad8a8ca2a822020afee602df,2023-08-21T00:00:00,0,Москва,2619,Ольга,Егорова,1,Молоко 3%,3,360
117,098db9020e8467e8ed66fa6f320e4530,2023-08-21T00:00:00,1,Ростов,5618,Оксана,Егорова,4,Сахар песок,3,150
118,5990d54c6ceda91652c525a0690d1d18,2023-08-21T00:00:00,2,Ярославль,7816,Анна,Козлова,5,Яблоко молодильное,5,2000
119,fd3f741db89d5eb7d0b5727d52c7d6e3,2023-08-21T00:00:00,0,Москва,9405,Эдуард,Кузнецов,4,Сахар песок,4,200
120,c744de0a94d2d0a419bc6feac53b0628,2023-08-21T00:00:00,0,Москва,2703,Петр,Соколов,5,Яблоко молодильное,2,800
121,03945564736e95981f19becc96e53877,2023-08-21T00:00:00,0,Москва,9801,Эдуард,Михайлов,6,Яблоко,1,140
122,33bddd2fcaa4c9b169a8c80932250545,2023-08-21T00:00:00,0,Москва,3508,Олег,Попов,6,Яблоко,3,420
123,435f5887630dbcec970ad8af9d4288fd,2023-08-21T00:00:00,0,Москва,1712,Евгения,Павлова,6,Яблоко,4,560
124,c961fb11d6147b32d52c5ffe0c84a684,2023-08-21T00:00:00,1,Ростов,6508,Алексей,Попов,0,Молоко 1%,5,500
125,b26fc27ea092db4bfb70d13286f94183,2023-08-21T00:00:00,2,Ярославль,6809,Алексей,Михайлов,11,Хлеб ржаной,4,80
126,ee8c280f37fa0f97a895475f7e855031,2023-08-21T00:00:00,0,Москва,1506,Евгений,Попов,11,Хлеб ржаной,2,40
127,94f120a4ceb82ea2f504ce35e743d042,2023-08-21T00:00:00,1,Ростов,2318,Ольга,Волкова,9,Ручка шариковая,4,180
128,c8cbe7019456b198c72283d80398e74f,2023-08-21T00:00:00,2,Ярославль,3213,Светлана,Морозова,0,Молоко 1%,5,500
129,a7b6073886eb676bebdca6757d6f2f19,2023-08-21T00:00:00,2,Ярославль,803,Иван,Михайлов,8,Лампочка LED,1,300
130,c9f89aea3b0cd410e267cb8cd0d9b39a,2023-08-21T00:00:00,2,Ярославль,7306,Константин,Смирнов,5,Яблоко молодильное,3,1200
131,e1ad5dcd35803a087354e2c92ab7f6ee,2023-08-21T00:00:00,2,Ярославль,6602,Алексей,Васильев,5,Яблоко молодильное,4,1600
132,80ba275f23580e18f01f5fbc233455c5,2023-08-21T00:00:00,2,Ярославль,7904,Константин,Новиков,11,Хлеб ржаной,2,40
133,bf286e856d084eae33d4dd57e3895c38,2023-08-21T00:00:00,2,Ярославль,8713,Снежанна,Павлова,7,Средство для мытья посуды,5,1000
134,2c537bb615db3e9423064fd3db4af923,2023-08-21T00:00:00,0,Москва,1114,Евгения,Федорова,1,Молоко 3%,1,120
135,ae27d9c9395c6c59d16aa5a8e4b6d887,2023-08-21T00:00:00,1,Ростов,2708,Петр,Соколов,8,Лампочка LED,4,1200
136,201c338df640c2f1df693e7af9583b93,2023-08-21T00:00:00,2,Ярославль,305,Иван,Смирнов,10,Томаты,5,250
137,431997faf38c0692eed062bd4ff818d4,2023-08-21T00:00:00,1,Ростов,7009,Константин,Иванов,4,Сахар песок,2,100
138,196f2936abe66b4c4dff2d3b2395a9d1,2023-08-21T00:00:00,2,Ярославль,318,Александра,Волкова,10,Томаты,3,150
139,00fb2be098ca4095d5b6a8a74cc59258,2023-08-21T00:00:00,0,Москва,2214,Ольга,Морозова,10,Томаты,2,100
140,97609b1e56a7d7c2d4fe29972ff08a00,2023-08-21T00:00:00,0,Москва,1712,Евгения,Павлова,11,Хлеб ржаной,2,40
141,87d0811cbb1fac0b9f1b326c232d4f28,2023-08-21T00:00:00,0,Москва,1617,Евгения,Егорова,10,Томаты,1,50
142,d1c200695b98695bc3174abdc2b4c135,2023-08-21T00:00:00,0,Москва,2609,Петр,Васильев,8,Лампочка LED,2,600
143,664b16b3ef49dfee53e9cc2579fe912e,2023-08-21T00:00:00,1,Ростов,6805,Алексей,Михайлов,11,Хлеб ржаной,4,80
144,d8e87d7c7df3ef2138ee6c662e69e66c,2023-08-21T00:00:00,2,Ярославль,4311,Екатерина,Волкова,0,Молоко 1%,2,200
145,30d99b0c6170411239ec430d74f310fc,2023-08-21T00:00:00,2,Ярославль,8318,Снежанна,Волкова,11,Хлеб ржаной,4,80
146,352e95b4f300713e627dc50456e7a958,2023-08-21T00:00:00,1,Ростов,1502,Евгений,Попов,9,Ручка шариковая,2,90
147,6ba937ed26859e1c614c7a18270c5fa5,2023-08-21T00:00:00,2,Ярославль,3805,Олег,Михайлов,2,Молоко 5%,4,600
148,0ad1e932cc0156f7afaaaeeb358083cc,2023-08-21T00:00:00,0,Москва,6303,Алексей,Смирнов,7,Средство для мытья посуды,3,600
149,30609869669a76c66c741f480f0d04a8,2023-08-21T00:00:00,0,Москва,4507,Сергей,Попов,11,Хлеб ржаной,5,100
150,55e65d75af8069400673b78d42e5f95f,2023-08-21T00:00:00,2,Ярославль,2816,Ольга,Козлова,9,Ручка шариковая,4,180
151,2bbbaae5cac782d901d7c31e31b6ce4e,2023-08-21T00:00:00,0,Москва,9507,Эдуард,Попов,1,Молоко 3%,5,600
152,ed4c81b932b19f3e233e5d025c665c4e,2023-08-21T00:00:00,2,Ярославль,3509,Олег,Попов,3,Устройство для нагревания табака Трубка Мира,4,2000
153,444a7296f39fe20e5dfcfff91199f502,2023-08-21T00:00:00,1,Ростов,7218,Анна,Морозова,5,Яблоко молодильное,1,400
154,5a194e36b09506f33d5f0644a987af2b,2023-08-21T00:00:00,1,Ростов,9710,Надежда,Павлова,10,Томаты,2,100
155,d895671b96548492b5482a2a204747c4,2023-08-21T00:00:00,0,Москва,8307,Геннадий,Смирнов,6,Яблоко,5,700
156,3ce2aade151bb3febff81e6c2466bb5e,2023-08-21T00:00:00,0,Москва,6413,Елизавета,Алексеева,0,Молоко 1%,4,400
157,7785af977c994341e9ee131abc3351fa,2023-08-21T00:00:00,0,Москва,6616,Елизавета,Егорова,10,Томаты,5,250
158,45fc1876238f783ae604e75e8a8f79bf,2023-08-21T00:00:00,2,Ярославль,1508,Евгений,Попов,2,Молоко 5%,2,300
159,81fd62f6c3b697c6a15784fe2070c896,2023-08-21T00:00:00,2,Ярославль,5010,Оксана,Великая,10,Томаты,3,150
160,2c8e7380edb1c7b1be9866a970b76744,2023-08-21T00:00:00,2,Ярославль,3811,Светлана,Козлова,10,Томаты,4,200
161,982bdbf69621c67c3ccd1137ddf1d6e8,2023-08-21T00:00:00,0,Москва,9001,Эдуард,Иванов,3,Устройство для нагревания табака Трубка Мира,3,1500
162,ce6c8e88423a8267fffdb0b0b52e9d9c,2023-08-21T00:00:00,2,Ярославль,7212,Анна,Морозова,7,Средство для мытья посуды,2,400
163,a9b56625e7544ff37a7e00f8c1eac2df,2023-08-21T00:00:00,1,Ростов,9615,Надежда,Егорова,0,Молоко 1%,5,500
164,2cb733239d9b647e275a1f6cf980ee51,2023-08-21T00:00:00,0,Москва,5414,Оксана,Алексеева,9,Ручка шариковая,3,135
165,e198ca05acf79d7e94f3c64702d3d6b4,2023-08-21T00:00:00,1,Ростов,17,Александра,Великая,11,Хлеб ржаной,1,20
166,719572ad6d707d1b78efca4c2e480536,2023-08-21T00:00:00,0,Москва,7404,Константин,Кузнецов,11,Хлеб ржаной,5,100
167,936f02a0a7bd3f9d451eda2d08f233c4,2023-08-21T00:00:00,0,Москва,4906,Сергей,Новиков,9,Ручка шариковая,4,180
168,86673318437885f6d942d80a6eea3fcb,2023-08-21T00:00:00,2,Ярославль,5602,Александр,Васильев,10,Томаты,4,200
169,7b18d257ad8a8ca2a822020afee602df,2023-08-21T00:00:00,0,Москва,2619,Ольга,Егорова,1,Молоко 3%,3,360
170,098db9020e8467e8ed66fa6f320e4530,2023-08-21T00:00:00,1,Ростов,5618,Оксана,Егорова,4,Сахар песок,3,150
171,5990d54c6ceda91652c525a0690d1d18,2023-08-21T00:00:00,2,Ярославль,7816,Анна,Козлова,5,Яблоко молодильное,5,2000
172,fd3f741db89d5eb7d0b5727d52c7d6e3,2023-08-21T00:00:00,0,Москва,9405,Эдуард,Кузнецов,4,Сахар песок,4,200
173,c744de0a94d2d0a419bc6feac53b0628,2023-08-21T00:00:00,0,Москва,2703,Петр,Соколов,5,Яблоко молодильное,2,800
174,03945564736e95981f19becc96e53877,2023-08-21T00:00:00,0,Москва,9801,Эдуард,Михайлов,6,Яблоко,1,140
175,33bddd2fcaa4c9b169a8c80932250545,2023-08-21T00:00:00,0,Москва,3508,Олег,Попов,6,Яблоко,3,420
176,435f5887630dbcec970ad8af9d4288fd,2023-08-21T00:00:00,0,Москва,1712,Евгения,Павлова,6,Яблоко,4,560
177,c961fb11d6147b32d52c5ffe0c84a684,2023-08-21T00:00:00,1,Ростов,6508,Алексей,Попов,0,Молоко 1%,5,500
178,b26fc27ea092db4bfb70d13286f94183,2023-08-21T00:00:00,2,Ярославль,6809,Алексей,Михайлов,11,Хлеб ржаной,4,80
179,ee8c280f37fa0f97a895475f7e855031,2023-08-21T00:00:00,0,Москва,1506,Евгений,Попов,11,Хлеб ржаной,2,40
180,94f120a4ceb82ea2f504ce35e743d042,2023-08-21T00:00:00,1,Ростов,2318,Ольга,Волкова,9,Ручка шариковая,4,180
181,c8cbe7019456b198c72283d80398e74f,2023-08-21T00:00:00,2,Ярославль,3213,Светлана,Морозова,0,Молоко 1%,5,500
182,a7b6073886eb676bebdca6757d6f2f19,2023-08-21T00:00:00,2,Ярославль,803,Иван,Михайлов,8,Лампочка LED,1,300
183,c9f89aea3b0cd410e267cb8cd0d9b39a,2023-08-21T00:00:00,2,Ярославль,7306,Константин,Смирнов,5,Яблоко молодильное,3,1200
184,e1ad5dcd35803a087354e2c92ab7f6ee,2023-08-21T00:00:00,2,Ярославль,6602,Алексей,Васильев,5,Яблоко молодильное,4,1600
185,80ba275f23580e18f01f5fbc233455c5,2023-08-21T00:00:00,2,Ярославль,7904,Константин,Новиков,11,Хлеб ржаной,2,40
186,bf286e856d084eae33d4dd57e3895c38,2023-08-21T00:00:00,2,Ярославль,8713,Снежанна,Павлова,7,Средство для мытья посуды,5,1000
187,2c537bb615db3e9423064fd3db4af923,2023-08-21T00:00:00,0,Москва,1114,Евгения,Федорова,1,Молоко 3%,1,120
188,ae27d9c9395c6c59d16aa5a8e4b6d887,2023-08-21T00:00:00,1,Ростов,2708,Петр,Соколов,8,Лампочка LED,4,1200
189,201c338df640c2f1df693e7af9583b93,2023-08-21T00:00:00,2,Ярославль,305,Иван,Смирнов,10,Томаты,5,250
190,431997faf38c0692eed062bd4ff818d4,2023-08-21T00:00:00,1,Ростов,7009,Константин,Иванов,4,Сахар песок,2,100
191,196f2936abe66b4c4dff2d3b2395a9d1,2023-08-21T00:00:00,2,Ярославль,318,Александра,Волкова,10,Томаты,3,150
192,00fb2be098ca4095d5b6a8a74cc59258,2023-08-21T00:00:00,0,Москва,2214,Ольга,Морозова,10,Томаты,2,100
